Dublin Core:Identifier,Dublin Core:Identifier,Dublin Core:Relation,Dublin Core:Identifier,Dublin Core:Type,Dublin Core:Title,Dublin Core:Title,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Description,Dublin Core:Description,Dublin Core:Coverage,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Description,Dublin Core:Description,Dublin Core:Language,Dublin Core:Coverage,Dublin Core:Relation1,Dublin Core:Relation2,Dublin Core:Identifier_,Dublin Core:Title_,Dublin Core:Creator_,Dublin Core:Publisher_,Dublin Core:Description_,Dublin Core:Coverage_,Dublin Core:Relation_
<a href='http://hdl.handle.net/2451/43363'>http://hdl.handle.net/2451/43363</a>,,isawdca_000890.pdf,<a href='http://www.worldcat.org/oclc/13416964'>OCLC: 13416964</a>,book,На 'Крыше мира' (историч. очерки о памиро-алайских киргизах),"Na ""kryshe mira"" : istoricheskie ocherki o pamiro-alaĭskikh kirgizakh","Na ""kryshe mira"" : istoricheskie ocherki o pamiro-alaĭskikh kirgizakh","Maanaev, Ė. (Ėgemberdi)","Маанаев, Э., Плоских, В.",Фрунзе,Frunze,"Изд-во ""Мектеп""","Izd-vo ""Mektep""",1983,147,,,Central Asia,"Kyrgyz--Pamir-Altai Mountains--History. Ethnology--Asia, Central.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Ploskikh, V.M.","Khalfin, N. A.",,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43363'>full:001:https://archive.nyu.edu/bitstream/2451/43363</a>/1/isawdca_000890.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43363'>thumb:001:https://archive.nyu.edu/bitstream/2451/43363</a>/2/isawdca_000890_thumb.png,<a href='http://hdl.handle.net/2451/43363'>http://hdl.handle.net/2451/43363</a>|<a href='http://www.worldcat.org/oclc/13416964'>OCLC: 13416964</a>,"На 'Крыше мира' (историч. очерки о памиро-алайских киргизах)|Na ""kryshe mira"" : istoricheskie ocherki o pamiro-alaĭskikh kirgizakh|Na ""kryshe mira"" : istoricheskie ocherki o pamiro-alaĭskikh kirgizakh","Maanaev, Ė. (Ėgemberdi)|Маанаев, Э., Плоских, В.|Ploskikh, V.M.|Khalfin, N. A.","Фрунзе|Frunze|Изд-во ""Мектеп""|Izd-vo ""Mektep""",,Central Asia,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43363'>full:001:https://archive.nyu.edu/bitstream/2451/43363</a>/1/isawdca_000890.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43363'>thumb:001:https://archive.nyu.edu/bitstream/2451/43363</a>/2/isawdca_000890_thumb.png
<a href='http://hdl.handle.net/2451/43364'>http://hdl.handle.net/2451/43364</a>,,isawdca_000891.pdf,<a href='http://www.worldcat.org/oclc/10319488'>OCLC: 10319488</a>,book,Ташкент (зарождение и развитие города и городской культуры),Tashkent : zarozhdenie i razvitie goroda i gorodskoĭ kulʹtury,,"Filanovich, M. I. (Margarita Ivanovna)","Филанович, М.И.",Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,233,,,Uzbekistan,Uzbekistan--Antiquities. Tashkent (Uzbekistan)--Antiquities. Tashkent (Uzbekistan)--History.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43364'>full:001:https://archive.nyu.edu/bitstream/2451/43364</a>/1/isawdca_000891.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43364'>thumb:001:https://archive.nyu.edu/bitstream/2451/43364</a>/2/isawdca_000891_thumb.png,<a href='http://hdl.handle.net/2451/43364'>http://hdl.handle.net/2451/43364</a>|<a href='http://www.worldcat.org/oclc/10319488'>OCLC: 10319488</a>,Ташкент (зарождение и развитие города и городской культуры)|Tashkent : zarozhdenie i razvitie goroda i gorodskoĭ kulʹtury,"Filanovich, M. I. (Margarita Ivanovna)|Филанович, М.И.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43364'>full:001:https://archive.nyu.edu/bitstream/2451/43364</a>/1/isawdca_000891.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43364'>thumb:001:https://archive.nyu.edu/bitstream/2451/43364</a>/2/isawdca_000891_thumb.png
<a href='http://hdl.handle.net/2451/43365'>http://hdl.handle.net/2451/43365</a>,,isawdca_000894.pdf,<a href='http://www.worldcat.org/oclc/499781128'>OCLC: 499781128</a>,book,Исследования старотюркских письменных памятников,Issledovanii︠a︡ staroti︠u︡rskikh pisʹmennykh pami︠a︡tnikov,Issledovanii︠a︡ staroti︠u︡rskikh pisʹmennykh pami︠a︡tnikov,"Ken︠g︡esbaev, Īsmet Ken︠g︡esbaĭūly, 1907-1995.","Кенесбаев, С.",Алма-Ата,Alma-Ata,"Изд-во ""Наука"", Казахской ССР","Izd-vo ""Nauka"" Kazakhskoĭ SSR",1983,208,,,,"Turkic philology. Inscriptions, Old Turkic.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Qūryshzhanov, Ă.","Ibatov, A. (Arsen)",,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43365'>full:001:https://archive.nyu.edu/bitstream/2451/43365</a>/1/isawdca_000894.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43365'>thumb:001:https://archive.nyu.edu/bitstream/2451/43365</a>/2/isawdca_000894_thumb.png,<a href='http://hdl.handle.net/2451/43365'>http://hdl.handle.net/2451/43365</a>|<a href='http://www.worldcat.org/oclc/499781128'>OCLC: 499781128</a>,Исследования старотюркских письменных памятников|Issledovanii︠a︡ staroti︠u︡rskikh pisʹmennykh pami︠a︡tnikov|Issledovanii︠a︡ staroti︠u︡rskikh pisʹmennykh pami︠a︡tnikov,"Ken︠g︡esbaev, Īsmet Ken︠g︡esbaĭūly, 1907-1995.|Кенесбаев, С.|Qūryshzhanov, Ă.|Ibatov, A. (Arsen)","Алма-Ата|Alma-Ata|Изд-во ""Наука"", Казахской ССР|Izd-vo ""Nauka"" Kazakhskoĭ SSR",,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43365'>full:001:https://archive.nyu.edu/bitstream/2451/43365</a>/1/isawdca_000894.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43365'>thumb:001:https://archive.nyu.edu/bitstream/2451/43365</a>/2/isawdca_000894_thumb.png
<a href='http://hdl.handle.net/2451/43366'>http://hdl.handle.net/2451/43366</a>,,isawdca_000895.pdf,<a href='http://www.worldcat.org/oclc/20092462'>OCLC: 20092462</a>,book,Культура древнебухарского оазиса III-VI вв.,Kulʹtura drevnebukharskogo oazisa III-VI vv. n.ė.,Kulʹtura drevnebukharskogo oazisa III-VI vv. n.ė.,"Filanovich, M. I. (Margarita Ivanovna)","Филанович, М.",Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,130,,,Uzbekistan,Excavations (Archaeology)--Uzbekistan--Bukharskai͡a oblast'. Bukharskai͡a oblast' (Uzbekistan)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43366'>full:001:https://archive.nyu.edu/bitstream/2451/43366</a>/1/isawdca_000895.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43366'>thumb:001:https://archive.nyu.edu/bitstream/2451/43366</a>/2/isawdca_000895_thumb.png,<a href='http://hdl.handle.net/2451/43366'>http://hdl.handle.net/2451/43366</a>|<a href='http://www.worldcat.org/oclc/20092462'>OCLC: 20092462</a>,Культура древнебухарского оазиса III-VI вв.|Kulʹtura drevnebukharskogo oazisa III-VI vv. n.ė.|Kulʹtura drevnebukharskogo oazisa III-VI vv. n.ė.,"Filanovich, M. I. (Margarita Ivanovna)|Филанович, М.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43366'>full:001:https://archive.nyu.edu/bitstream/2451/43366</a>/1/isawdca_000895.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43366'>thumb:001:https://archive.nyu.edu/bitstream/2451/43366</a>/2/isawdca_000895_thumb.png
<a href='http://hdl.handle.net/2451/43367'>http://hdl.handle.net/2451/43367</a>,,isawdca_000896.pdf,<a href='http://www.worldcat.org/oclc/cf. 243468696'>OCLC: cf. 243468696</a>,book,"Тезисы докладов Всесоюзной научной конференции ""Культура и искусство Киргизии""","Tezisy dokladov vsesoi͡uznoĭ nauchnoĭ konferent͡sii ""Kul'tura i iskusstvo Kirgizii""",,"Abetekov, A.K.","Абетеков, А.К.",Ленинград,Leningrad,,[No Publisher],1983,88,,,Kyrgyzstan,Culture and art of Kyrgyzstan,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43367'>full:001:https://archive.nyu.edu/bitstream/2451/43367</a>/1/isawdca_000896.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43367'>thumb:001:https://archive.nyu.edu/bitstream/2451/43367</a>/2/isawdca_000896_thumb.png,<a href='http://hdl.handle.net/2451/43367'>http://hdl.handle.net/2451/43367</a>|<a href='http://www.worldcat.org/oclc/cf. 243468696'>OCLC: cf. 243468696</a>,"Тезисы докладов Всесоюзной научной конференции ""Культура и искусство Киргизии""|Tezisy dokladov vsesoi͡uznoĭ nauchnoĭ konferent͡sii ""Kul'tura i iskusstvo Kirgizii""","Abetekov, A.K.|Абетеков, А.К.",Ленинград|Leningrad|[No Publisher],,Kyrgyzstan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43367'>full:001:https://archive.nyu.edu/bitstream/2451/43367</a>/1/isawdca_000896.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43367'>thumb:001:https://archive.nyu.edu/bitstream/2451/43367</a>/2/isawdca_000896_thumb.png
<a href='http://hdl.handle.net/2451/43368'>http://hdl.handle.net/2451/43368</a>,,isawdca_000897.pdf,<a href='http://www.worldcat.org/oclc/cf. 243468696'>OCLC: cf. 243468696</a>,book,"Тезисы докладов Всесоюзной научной конференции ""Культура и искусство Киргизии""","Tezisy dokladov vsesoi͡uznoĭ nauchnoĭ konferent͡sii ""Kul'tura i iskusstvo Kirgizii""",,"Abetekov, A.K.","Абетеков, А.К.",Ленинград,Leningrad,,[No Publisher],1983,77,,,Kyrgyzstan,Culture and art of Kyrgyzstan,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43368'>full:001:https://archive.nyu.edu/bitstream/2451/43368</a>/1/isawdca_000897.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43368'>thumb:001:https://archive.nyu.edu/bitstream/2451/43368</a>/2/isawdca_000897_thumb.png,<a href='http://hdl.handle.net/2451/43368'>http://hdl.handle.net/2451/43368</a>|<a href='http://www.worldcat.org/oclc/cf. 243468696'>OCLC: cf. 243468696</a>,"Тезисы докладов Всесоюзной научной конференции ""Культура и искусство Киргизии""|Tezisy dokladov vsesoi͡uznoĭ nauchnoĭ konferent͡sii ""Kul'tura i iskusstvo Kirgizii""","Abetekov, A.K.|Абетеков, А.К.",Ленинград|Leningrad|[No Publisher],,Kyrgyzstan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43368'>full:001:https://archive.nyu.edu/bitstream/2451/43368</a>/1/isawdca_000897.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43368'>thumb:001:https://archive.nyu.edu/bitstream/2451/43368</a>/2/isawdca_000897_thumb.png
<a href='http://hdl.handle.net/2451/43369'>http://hdl.handle.net/2451/43369</a>,,isawdca_000898.pdf,<a href='http://www.worldcat.org/oclc/12971567'>OCLC: 12971567</a>,book,Материалы по археологии Ср. Азии (сб. научных трудов ТашГУ № 707),Materialy po arkheologii Sredneĭ Azii,Materialy po arkheologii Sredneĭ Azii,"Khidoi︠a︡tov, G. A.","Хидоятов, Г.А.",Ташкент,Tashkent,Ташкентский ордена Трудового Красного Знамени гос. университет им. В.И. Ленина,Tashkentskiĭ ordena Trudovogo Krasnogo Znameni gos. universitet im. V.I. Lenina,1983,92,,Sbornik nauchnykh trudov (V.I. Lenin nomidagi Toshkent davlat universiteti),Central Asia,"Asia, Central--Antiquities.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Lunina, S. B. (Svetlana Borisovna)","Dmitriev, G. L.",,,Sbornik nauchnykh trudov,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43369'>full:001:https://archive.nyu.edu/bitstream/2451/43369</a>/1/isawdca_000898.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43369'>thumb:001:https://archive.nyu.edu/bitstream/2451/43369</a>/2/isawdca_000898_thumb.png,<a href='http://hdl.handle.net/2451/43369'>http://hdl.handle.net/2451/43369</a>|<a href='http://www.worldcat.org/oclc/12971567'>OCLC: 12971567</a>,Материалы по археологии Ср. Азии (сб. научных трудов ТашГУ № 707)|Materialy po arkheologii Sredneĭ Azii|Materialy po arkheologii Sredneĭ Azii,"Khidoi︠a︡tov, G. A.|Хидоятов, Г.А.|Lunina, S. B. (Svetlana Borisovna)|Dmitriev, G. L.",Ташкент|Tashkent|Ташкентский ордена Трудового Красного Знамени гос. университет им. В.И. Ленина|Tashkentskiĭ ordena Trudovogo Krasnogo Znameni gos. universitet im. V.I. Lenina,Sbornik nauchnykh trudov (V.I. Lenin nomidagi Toshkent davlat universiteti)|Sbornik nauchnykh trudov,Central Asia,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43369'>full:001:https://archive.nyu.edu/bitstream/2451/43369</a>/1/isawdca_000898.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43369'>thumb:001:https://archive.nyu.edu/bitstream/2451/43369</a>/2/isawdca_000898_thumb.png
<a href='http://hdl.handle.net/2451/43370'>http://hdl.handle.net/2451/43370</a>,,isawdca_000899.pdf,<a href='http://www.worldcat.org/oclc/217490095'>OCLC: 217490095</a>,book,Памятники культуры и искусства Киргизии (каталог выставки),Pami︠a︡tniki kulʹtury i iskusstva Kirgizii : drevnostʹ i srednevekovʹe : katalog vystavki,Pami︠a︡tniki kulʹtury i iskusstva Kirgizii : drevnostʹ i srednevekovʹe : katalog vystavki,"Kanimetov, A. K. (Abdulda Kanimetovich)","Каниметов, A.",Ленинград,Leningrad,"Изд-во ""Искусство"", Ленинградское отд-ние","Izd-vo ""Iskusstvo"", Leningradskoe otd-nie",1983,97,,,Kyrgyzstan,"Art, Kyrgyz--Exhibitions. Art, Ancient--Kyrgyzstan--Exhibitions. Art, Medieval--Kyrgyzstan--Exhibitions.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43370'>full:001:https://archive.nyu.edu/bitstream/2451/43370</a>/1/isawdca_000899.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43370'>thumb:001:https://archive.nyu.edu/bitstream/2451/43370</a>/2/isawdca_000899_thumb.png,<a href='http://hdl.handle.net/2451/43370'>http://hdl.handle.net/2451/43370</a>|<a href='http://www.worldcat.org/oclc/217490095'>OCLC: 217490095</a>,Памятники культуры и искусства Киргизии (каталог выставки)|Pami︠a︡tniki kulʹtury i iskusstva Kirgizii : drevnostʹ i srednevekovʹe : katalog vystavki|Pami︠a︡tniki kulʹtury i iskusstva Kirgizii : drevnostʹ i srednevekovʹe : katalog vystavki,"Kanimetov, A. K. (Abdulda Kanimetovich)|Каниметов, A.","Ленинград|Leningrad|Изд-во ""Искусство"", Ленинградское отд-ние|Izd-vo ""Iskusstvo"", Leningradskoe otd-nie",,Kyrgyzstan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43370'>full:001:https://archive.nyu.edu/bitstream/2451/43370</a>/1/isawdca_000899.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43370'>thumb:001:https://archive.nyu.edu/bitstream/2451/43370</a>/2/isawdca_000899_thumb.png
<a href='http://hdl.handle.net/2451/43371'>http://hdl.handle.net/2451/43371</a>,,isawdca_000900.pdf,<a href='http://www.worldcat.org/oclc/3897190'>OCLC: 3897190</a>,book,Древняя Бактрия: Материалы советско-афганской археологической экспедиции,Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.,Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.,"Kruglikova, I. T. (Irina Timofeevna)","Кругликова, И.",Москва,Moskva,"Изд-во ""Наука""","Izd-vo ""Nauka""",1979,181,,,Uzbekistan,Bactria,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43371'>full:001:https://archive.nyu.edu/bitstream/2451/43371</a>/1/isawdca_000900.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43371'>thumb:001:https://archive.nyu.edu/bitstream/2451/43371</a>/2/isawdca_000900_thumb.png,<a href='http://hdl.handle.net/2451/43371'>http://hdl.handle.net/2451/43371</a>|<a href='http://www.worldcat.org/oclc/3897190'>OCLC: 3897190</a>,Древняя Бактрия: Материалы советско-афганской археологической экспедиции|Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.|Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.,"Kruglikova, I. T. (Irina Timofeevna)|Кругликова, И.","Москва|Moskva|Изд-во ""Наука""|Izd-vo ""Nauka""",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43371'>full:001:https://archive.nyu.edu/bitstream/2451/43371</a>/1/isawdca_000900.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43371'>thumb:001:https://archive.nyu.edu/bitstream/2451/43371</a>/2/isawdca_000900_thumb.png
<a href='http://hdl.handle.net/2451/43373'>http://hdl.handle.net/2451/43373</a>,,isawdca_000901.pdf,<a href='http://www.worldcat.org/oclc/3897190'>OCLC: 3897190</a>,book,Древняя Бактрия: Материалы советско-афганской археологической экспедиции,Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.,Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.,"Kruglikova, I. T. (Irina Timofeevna)","Кругликова, И.",Москва,Moskva,"Изд-во ""Наука""","Izd-vo ""Nauka""",1984,153,,,Uzbekistan,Bactria,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43373'>full:001:https://archive.nyu.edu/bitstream/2451/43373</a>/1/isawdca_000901.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43373'>thumb:001:https://archive.nyu.edu/bitstream/2451/43373</a>/2/isawdca_000901_thumb.png,<a href='http://hdl.handle.net/2451/43373'>http://hdl.handle.net/2451/43373</a>|<a href='http://www.worldcat.org/oclc/3897190'>OCLC: 3897190</a>,Древняя Бактрия: Материалы советско-афганской археологической экспедиции|Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.|Drevni︠a︡i︠a︡ Baktrii︠a︡ : Materialy sov.-afgan. ėkspedit︠s︡ii 1969-1973 gg.,"Kruglikova, I. T. (Irina Timofeevna)|Кругликова, И.","Москва|Moskva|Изд-во ""Наука""|Izd-vo ""Nauka""",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43373'>full:001:https://archive.nyu.edu/bitstream/2451/43373</a>/1/isawdca_000901.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43373'>thumb:001:https://archive.nyu.edu/bitstream/2451/43373</a>/2/isawdca_000901_thumb.png
<a href='http://hdl.handle.net/2451/43374'>http://hdl.handle.net/2451/43374</a>,,isawdca_000902.pdf,<a href='http://www.worldcat.org/oclc/12103261'>OCLC: 12103261</a>,book,Проблемы археологии Туркменистана,Problemy arkheologii Turkmenistana,Problemy arkheologii Turkmenistana,"Masson, V. M. (Vadim Mikhaĭlovich) 1929-","Массон, В.М.",Ашхабад,Ashkhabad,"Изд-во ""Ылым""","Izd-vo ""Ylym""",1984,174,,,Turkmenistan,Turkmenistan--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43374'>full:001:https://archive.nyu.edu/bitstream/2451/43374</a>/1/isawdca_000902.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43374'>thumb:001:https://archive.nyu.edu/bitstream/2451/43374</a>/2/isawdca_000902_thumb.png,<a href='http://hdl.handle.net/2451/43374'>http://hdl.handle.net/2451/43374</a>|<a href='http://www.worldcat.org/oclc/12103261'>OCLC: 12103261</a>,Проблемы археологии Туркменистана|Problemy arkheologii Turkmenistana|Problemy arkheologii Turkmenistana,"Masson, V. M. (Vadim Mikhaĭlovich) 1929-|Массон, В.М.","Ашхабад|Ashkhabad|Изд-во ""Ылым""|Izd-vo ""Ylym""",,Turkmenistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43374'>full:001:https://archive.nyu.edu/bitstream/2451/43374</a>/1/isawdca_000902.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43374'>thumb:001:https://archive.nyu.edu/bitstream/2451/43374</a>/2/isawdca_000902_thumb.png
<a href='http://hdl.handle.net/2451/43375'>http://hdl.handle.net/2451/43375</a>,,isawdca_000903.pdf,<a href='http://www.worldcat.org/oclc/10800995'>OCLC: 10800995</a>,serial,Топрак-кала. Дворец,Toprak-kala : dvoret︠s︡,Toprak-kala : dvoret︠s︡,"Rapoport, I︠U︡. A.","Рапопорт, Ю., Е.Неразик",Москва,Moskva,"Изд-во ""Наука""","Izd-vo ""Nauka""",1984,308,Труды Хорезмской архeолого-этнографической экспедиции,Trudy Khorezmskoĭ arkheologo-ėtnograficheskoĭ ėkspedit︠s︡ii,Uzbekistan,Excavations (Archaeology)--Uzbekistan--Karakalpakstan. Toprak-kala (Uzbekistan: Extinct city). Karakalpakstan (Uzbekistan)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Nerazik, Elena Evdokimovna",,,,Khorezmskai︠a︡ arkheologo-ėtnograficheskai︠a︡ ėkspedit︠s︡ii︠a︡ (1937- ),,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43375'>full:001:https://archive.nyu.edu/bitstream/2451/43375</a>/1/isawdca_000903.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43375'>thumb:001:https://archive.nyu.edu/bitstream/2451/43375</a>/2/isawdca_000903_thumb.png,<a href='http://hdl.handle.net/2451/43375'>http://hdl.handle.net/2451/43375</a>|<a href='http://www.worldcat.org/oclc/10800995'>OCLC: 10800995</a>,Топрак-кала. Дворец|Toprak-kala : dvoret︠s︡|Toprak-kala : dvoret︠s︡,"Rapoport, I︠U︡. A.|Рапопорт, Ю., Е.Неразик|Nerazik, Elena Evdokimovna","Москва|Moskva|Изд-во ""Наука""|Izd-vo ""Nauka""",Труды Хорезмской архeолого-этнографической экспедиции|Trudy Khorezmskoĭ arkheologo-ėtnograficheskoĭ ėkspedit︠s︡ii|Khorezmskai︠a︡ arkheologo-ėtnograficheskai︠a︡ ėkspedit︠s︡ii︠a︡ (1937- ),Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/43375'>full:001:https://archive.nyu.edu/bitstream/2451/43375</a>/1/isawdca_000903.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/43375'>thumb:001:https://archive.nyu.edu/bitstream/2451/43375</a>/2/isawdca_000903_thumb.png
