Dublin Core:Relation,Dublin Core:Type,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Language,Dublin Core:Identifier,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Description,Dublin Core:Coverage
full:001:https://archive.nyu.edu/bitstream/2451/43377/1/isawdca_000905.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43377/2/isawdca_000905_thumb.png,book,1985,158,Irrigation--Economic aspects--Kazakhstan--History,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43377'>http://hdl.handle.net/2451/43377</a>|<a href='http://www.worldcat.org/oclc/20055804'>OCLC: 20055804</a>,Ирригация Южного Казахстана в средние века|Irrigat︠s︡ii︠a︡ I︠U︡zhnogo Kazakhstana v srednie veka|Irrigat︠s︡ii︠a︡ I︠U︡zhnogo Kazakhstana v srednie veka,"Groshev, V. A. (Viktor Andreevich)|Грошев, В.А.","Алма-Ата|Alma-Ata|Изд-во ""Наука"", Казахской ССР|Izd-vo ""Nauka"" Kazakhskoĭ SSR",,Kazakhstan
full:001:https://archive.nyu.edu/bitstream/2451/43378/1/isawdca_000906.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43378/2/isawdca_000906_thumb.png,book,1985,194,Coins--History,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43378'>http://hdl.handle.net/2451/43378</a>|<a href='http://www.worldcat.org/oclc/12816755'>OCLC: 12816755</a>,Монеты - свидетели прошлого|Monety--svideteli proshlogo : populi︠a︡rnai︠a︡ numizmatika|Monety--svideteli proshlogo : populi︠a︡rnai︠a︡ numizmatika,"Fedorov-Davydov, G. A. (German Alekseevich), 1931-|Федоров-Давыдов, Г.А.",Москва|Moskva|Изд-во Московского университета|Izd-vo Moskovskogo universiteta,,
full:001:https://archive.nyu.edu/bitstream/2451/43386/1/isawdca_000907.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43386/2/isawdca_000907_thumb.png,book,1985,218,Bactria. Kushans. Turkmenstan--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43386'>http://hdl.handle.net/2451/43386</a>|<a href='http://www.worldcat.org/oclc/17632371'>OCLC: 17632371</a>,Поселения северо-западной Бактрии|Poselenii︠a︡ Severo-Zapadnoĭ Baktrii|Poselenii︠a︡ Severo-Zapadnoĭ Baktrii,"Pilipko, V. N. (Viktor Nikolaevich)|Пилипко, В.Н.|Koshelenko, G. A. (Gennadiĭ Andreevich)","Ашхабад|Ashkhabad|Изд-во ""Ылым""|Izd-vo ""Ylym""",,Turkmenistan
full:001:https://archive.nyu.edu/bitstream/2451/43397/1/isawdca_000909.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43397/2/isawdca_000909_thumb.png,book,1985,162,Archaeology--Methodology. Siberia (Russia)--Antiquities. Russia (Federation)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43397'>http://hdl.handle.net/2451/43397</a>|<a href='http://www.worldcat.org/oclc/13701819'>OCLC: 13701819</a>,Проблемы реконструкций в археологии|Problemy rekonstrukt︠s︡iĭ v arkheologii|Problemy rekonstrukt︠s︡iĭ v arkheologii,"Vasilʹevskiĭ, R. S. (Ruslan Sergeevich)|Васильевский, Р., Ю.Холюшкин|Kholi︠u︡shkin, I︠U︡. P. (I︠U︡riĭ Pavlovich)","Новосибирск|Novosibirsk|Изд-во ""Наука"", Сибирское отд-ние|Izd-vo ""Nauka,"" Sibirskoe otd-nie",,Siberia
full:001:https://archive.nyu.edu/bitstream/2451/43404/1/isawdca_000910.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43404/2/isawdca_000910_thumb.png,book,1986,304,"Stone age--Fergana Valley. Fergana Valley--Antiquities. Asia, Central--Antiquities.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43404'>http://hdl.handle.net/2451/43404</a>|<a href='http://www.worldcat.org/oclc/18327624'>OCLC: 18327624</a>,Культура каменного века Центральной Ферганы|Kulʹtura kamennogo veka T︠S︡entralʹnoĭ Fergany|Kulʹtura kamennogo veka T︠S︡entralʹnoĭ Fergany,"Islamov, U. I. (Utkur Islamovich)|Исламов, У.И., Тимофеев, В.И.|Timofeev, V. I. (Vladimir Ivanovich)","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/43405/1/isawdca_000911.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43405/2/isawdca_000911_thumb.png,book,1986,137,Uzbekistan--Antiquities. Antiquities. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43405'>http://hdl.handle.net/2451/43405</a>|<a href='http://www.worldcat.org/oclc/19295477'>OCLC: 19295477</a>,Памятники минувших веков|Pami︠a︡tniki minuvshikh vekov|Pami︠a︡tniki minuvshikh vekov,"Rtveladze, Ė. V. (Ėdvard Vasilʹevich)|Ртвеладзе, Э.В., Сагдуллаев, А.|Sagdullaev, A.","Ташкент|Tashkent|""Узбекистан""|""Uzbekistan""",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/43406/1/isawdca_000912.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43406/2/isawdca_000912_thumb.png,book,1986,68,Kara-Tepe Site (Uzbekistan). Excavations (Archaeology)--Uzbekistan--Termiz Region.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43406'>http://hdl.handle.net/2451/43406</a>|<a href='http://www.worldcat.org/oclc/707730668'>OCLC: 707730668</a>,Четверть века на Каратепе (записки начальника археологической экспедиции)|Chetvertʹ veka na Karatepe : (zapiski nachalʹnika arkheologicheskoĭ ėkspedit︠s︡ii),"Staviskiĭ, B. I︠A︡. (Boris I︠A︡kovlevich)|Ставиский, Б.Я.","Ташкент|Tashkent|""Узбекистан""|""Uzbekistan""",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/43407/1/isawdca_000914.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43407/2/isawdca_000914_thumb.png,book,1986,210,"Rites and ceremonies--Asia, Central. Asia, Central--Religious life and customs.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43407'>http://hdl.handle.net/2451/43407</a>|<a href='http://www.worldcat.org/oclc/16647229'>OCLC: 16647229</a>,"Древние обряды, верования и культы народов Средней Азии|Drevnie obri︠a︡dy verovanii︠a︡ i kulʹty narodov Sredneĭ Azii : istoriko-ėtnograficheskie ocherki|Drevnie obri︠a︡dy verovanii︠a︡ i kulʹty narodov Sredneĭ Azii : istoriko-ėtnograficheskie ocherki","Basilov, V. N. (Vladimir Nikolaevich)|Басилов, В.Н.","Москва|Moskva|Изд-во ""Наука""|Izd-vo ""Nauka""",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43408/1/isawdca_000915.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43408/2/isawdca_000915_thumb.png,book,1986,130,"Buddhism--Asia, Central--History--Sources. Buddhism-Asia, Central--Historiography.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43408'>http://hdl.handle.net/2451/43408</a>|<a href='http://www.worldcat.org/oclc/16616411'>OCLC: 16616411</a>,Источниковедение и историография истории буддизма (страны Центр. Азии)|Istochnikovedenie i istoriografii︠a︡ istorii buddizma : strany T︠S︡entralʹnoĭ Azii|Istochnikovedenie i istoriografii︠a︡ istorii buddizma : strany T︠S︡entralʹnoĭ Azii,"Pubaev, R. E. (Rigbi Eshievich)|Пубаев, Р.","Новосибирск|Novosibirsk|Изд-во ""Наука"", Сибирское отд-ние|Izd-vo ""Nauka,"" Sibirskoe otd-nie",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43409/1/isawdca_000916.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43409/2/isawdca_000916_thumb.png,book,1986,158,"Ethnology--Asia, Central. Uzbeks. Asia, Central--Antiquities.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43409'>http://hdl.handle.net/2451/43409</a>|<a href='http://www.worldcat.org/oclc/18990400'>OCLC: 18990400</a>,Материалы к этнической истории населения Средней Азии|Materialy k ėtnicheskoĭ istorii naselenii︠a︡ Sredneĭ Azii|Materialy k ėtnicheskoĭ istorii naselenii︠a︡ Sredneĭ Azii,"Alekseev, V. P. (Valeriĭ Pavlovich)|Алексеев, В.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43410/1/isawdca_000918.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43410/2/isawdca_000918_thumb.png,book,1987,125,"Bronze age--Asia, Central. Asia, Central--Antiquities.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43410'>http://hdl.handle.net/2451/43410</a>|<a href='http://www.worldcat.org/oclc/18949731'>OCLC: 18949731</a>,Палеоантропология западных районов Центр. Азии эпохи бронзы|Paleoantropologii︠a︡ zapadnykh raĭonov T︠S︡entralʹnoĭ Azii ėpokhi bronzy|Paleoantropologii︠a︡ zapadnykh raĭonov T︠S︡entralʹnoĭ Azii ėpokhi bronzy,"Kii︠a︡tkina, T. P. (Tatʹi︠a︡na Petrovna)|Кияткина, Т.П.","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43387/1/isawdca_000919.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43387/2/isawdca_000919_thumb.png,book,1987,141,Bactria--Antiquities. Bactria--History. Architecture--Bactria.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43387'>http://hdl.handle.net/2451/43387</a>|<a href='http://www.worldcat.org/oclc/22770692'>OCLC: 22770692</a>,Усадьбы Древней Бактрии|Usadʹby drevneĭ Baktrii,"Sagdullaev, A. (Anatoliĭ)|Сагдуллаев, А.С.|Pugachenkova, Galina Anatolʹevna","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Bactria
full:001:https://archive.nyu.edu/bitstream/2451/43388/1/isawdca_000920.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43388/2/isawdca_000920_thumb.png,book,1987,171,Neolithic period--Turkmenistan. Copper age--Turkmenistan. Anau Site (Turkmenistan).,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43388'>http://hdl.handle.net/2451/43388</a>|<a href='http://www.worldcat.org/oclc/19066579'>OCLC: 19066579</a>,Энеолит Анау|Ėneolit Anau|Ėneolit Anau,"Kurbansakhatov, K. (Kakamurad)|Курбансахатов, К.|Masson, V. M. (Vadim Mikhaĭlovich), 1929-","Ашхабад|Ashkhabad|Изд-во ""Ылым""|Izd-vo ""Ylym""",,Turkmenistan
full:001:https://archive.nyu.edu/bitstream/2451/43389/1/isawdca_000921.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43389/2/isawdca_000921_thumb.png,book,1987,210,"Craniology--Asia, Central. Ethnology--Asia, Central. Asia, Central--Antiquities.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43389'>http://hdl.handle.net/2451/43389</a>|<a href='http://www.worldcat.org/oclc/21297315'>OCLC: 21297315</a>,Этнические процессы в Средней Азии в эпоху средневековья|Ėtnicheskie prot︠s︡essy v Sredneĭ Azii v ėpokhu srednevekovʹi︠a︡ : antropologicheskie issledovanii︠a︡|Ėtnicheskie prot︠s︡essy v Sredneĭ Azii v ėpokhu srednevekovʹi︠a︡ : antropologicheskie issledovanii︠a︡,"Khodzhaĭov, T. K. (Telʹman Kasimovich)|Ходжайов, Т.К.|Alekseev, V. P. (Valeriĭ Pavlovich)","Ташкент|Tashkent|Изд-во ""Фан"" УзССР|Izd-vo ""Fan"" UzSSR",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43390/1/isawdca_000922.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43390/2/isawdca_000922_thumb.png,book,1987,187,Ancient coins.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43390'>http://hdl.handle.net/2451/43390</a>|<a href='http://www.worldcat.org/oclc/20431570'>OCLC: 20431570</a>,Древние монеты Средней Азии|Drevnie monety Sredneĭ Azii|Drevnie monety Sredneĭ Azii,"Rtveladze, Ė. V. (Ėdvard Vasilʹevich)|Ртвеладзе, Э.В.",Ташкент|Tashkent|Изд-во лит-ры и искусства им. Гафура Гуляма|Izd-vo lit-ry i iskusstva im. Gafura Guli︠a︡ma,,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43391/1/isawdca_000924.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43391/2/isawdca_000924_thumb.png,book,1987,82,Technological and cultural progress in the early farming period,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43391'>http://hdl.handle.net/2451/43391</a>,Технологический и культурный прогресс в раннеземледельческую эпоху|Tekhnologicheskiĭ i kul'turnyĭ progress v rannezemledel'cheskui͡u ėpokhu,"Masson, V. M. (Vadim Mikhaĭlovich) 1929-|Массон, В.М.","Ашхабад|Ashkhabad|Изд-во ""Ылым""|Izd-vo ""Ylym""",,
full:001:https://archive.nyu.edu/bitstream/2451/43392/1/isawdca_000925.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43392/2/isawdca_000925_thumb.png,book,1988,41,History--Dissertations--Abstracts. Excavations (Archaeology)--Uzbekistan. Excavations (Archaeology)--Tajikistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43392'>http://hdl.handle.net/2451/43392</a>|<a href='http://www.worldcat.org/oclc/cf. 36525600'>OCLC: cf. 36525600</a>,"Древняя Бактрия - Средневековый Тохаристан (автореф. д.д)|Drevni︠a︡i︠a︡ Baktrii︠a︡, srednevekovyĭ Tokharistan : dinamika istoriko-kulʹturnogo razvitii︠a︡ : po materialam Amudarʹinskogo Pravoberezhʹi︠a︡","Rtveladze, Ėdvard Vasilʹevich.|Ртвеладзе, Э.В.",Москва|Moskva|[No Publisher],,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43393/1/isawdca_000926.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43393/2/isawdca_000926_thumb.png,book,1988,213,Extinct cities--Kyrgyzstan--Issyk-Kul' (Lake). Excavations (Archaeology)--Kyrgyzstan--Issyk-Kul' (Lake). Issyk-Kul' (Kyrgyzstan : Lake)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43393'>http://hdl.handle.net/2451/43393</a>|<a href='http://www.worldcat.org/oclc/21330692'>OCLC: 21330692</a>,Иссык-куль - затонувшие города|Issyk-Kulʹ : zatonuvshie goroda|Issyk-Kulʹ : zatonuvshie goroda,"Mokrynin, V. P. (Vladimir Petrovich), 1937-|Мокрынин, В.П., Плоских, В.М.|Ploskikh, V. M. (Vladimir Mikhaĭlovich)","Фрунзе|Frunze|Изд-во ""Илим""|Izd-vo ""Ilim""",,Kyrgyzstan
full:001:https://archive.nyu.edu/bitstream/2451/43394/1/isawdca_000927.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43394/2/isawdca_000927_thumb.png,book,1988,190,Neolithic period--Turkmenistan. Turkmenistan--Antiquities. Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43394'>http://hdl.handle.net/2451/43394</a>|<a href='http://www.worldcat.org/oclc/26405190'>OCLC: 26405190</a>,Локальная вариабильность в культуре и хозяйстве джейтунских племен|Lokalʹnai︠a︡ variabilʹnostʹ v kulʹture i khozi︠a︡ĭstve dzheĭtunskikh plemën|Lokalʹnai︠a︡ variabilʹnostʹ v kulʹture i khozi︠a︡ĭstve dzheĭtunskikh plemën,"Lollekova, O. (Ogulʹsona)|Лоллекова, О.|Korobkova, G.F.","Ашхабад|Ashkhabad|Изд-во ""Ылым""|Izd-vo ""Ylym""",,Turkmenistan
full:001:https://archive.nyu.edu/bitstream/2451/43395/1/isawdca_000928.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43395/2/isawdca_000928_thumb.png,book,1988,292,"Archaeology--Asia, Central. Ethnology--Asia, Central. Asia, Central--Civilization, Sogdian.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43395'>http://hdl.handle.net/2451/43395</a>|<a href='http://www.worldcat.org/oclc/29380581'>OCLC: 29380581</a>,Раннесредневековые сельские поселения горного Согда|Rannesrednevekovye selʹskie poselenii︠a︡ Gornogo Sogda : k probleme stanovlenii︠a︡ feodalizma,"I︠A︡kubov, I︠U︡suf|Якубов, Ю.|Stavinskiĭ, B. I︠A︡.","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43396/1/isawdca_000929.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43396/2/isawdca_000929_thumb.png,book,1988,146,"Khuwārizmī, Muhammad ibn Ahmad, -997 or 998. Classification of sciences--History.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43396'>http://hdl.handle.net/2451/43396</a>|<a href='http://www.worldcat.org/oclc/20512956'>OCLC: 20512956</a>,"Абу Абдаллах ал-Хорезми, Х век|Abu Abdallakh al-Khorezmi : X vek|Abu Abdallakh al-Khorezmi : X vek","Khaĭrullaev, M. M.|Хайруллаев, М.М., Бахадиров, Р.М.|Bakhadirov, R. M. (Raik Madzhidovich)|Karimov, Usmon.|Sokolov, Vasiliĭ Vasilʹevich, 1919-","Москва|Moskva|""Наука""|""Nauka""","Научно-биографическая серия|Nauchno-biograficheskai︠a︡ serii︠a︡.|""Nauchno-biograficheskoe izdanie""",
full:001:https://archive.nyu.edu/bitstream/2451/43398/1/isawdca_000930.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43398/2/isawdca_000930_thumb.png,book,1988,118,Krasnai︠a︡ Rechka (Kyrgyzstan) -- Antiquities. Excavations (Archaeology) -- Kyrgyzstan -- Krasnai︠a︡ Rechka. Chui︠a︡ Basin (Russia) -- Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43398'>http://hdl.handle.net/2451/43398</a>|<a href='http://www.worldcat.org/oclc/23332607'>OCLC: 23332607</a>,Город золотого верблюда. (Краснореченское городище)|Gorod zolotogo verbli︠u︡da : krasnorechenskoe gorodishche|Gorod zolotogo verbli︠u︡da : krasnorechenskoe gorodishche,"Gori︠a︡cheva, V. D. (Valentina Dmitrievna)|Горячева, В.Д.","Фрунзе|Frunze|Изд-во ""Илим""|Izd-vo ""Ilim""",,Kyrgyzstan
full:001:https://archive.nyu.edu/bitstream/2451/43399/1/isawdca_000932.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43399/2/isawdca_000932_thumb.png,book,1989,40,Architecture--Turkmenistan--Tashauzskai︠a︡ oblastʹ. Excavations (Archaeology)--Turkmenistan--Tashauzskai︠a︡ oblastʹ. Tashauzskai︠a︡ oblastʹ (Turkmenistan)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43399'>http://hdl.handle.net/2451/43399</a>|<a href='http://www.worldcat.org/oclc/35283022'>OCLC: 35283022</a>,Путеводитель по археолого-архитектурным памятникам Ташаузской области|Putevoditelʹ po arkheologo-arkhitekturnym pami︠a︡tnikam Tashauzskoĭ oblasti|Putevoditelʹ po arkheologo-arkhitekturnym pami︠a︡tnikam Tashauzskoĭ oblasti,"I︠U︡supov, Kh. (Khemra)|Юсупов, Х.","Ашхабад|Ashkhabad|""Туркменистан""|""Turkmenistan""",,Turkmenistan
full:001:https://archive.nyu.edu/bitstream/2451/43400/1/isawdca_000934.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43400/2/isawdca_000934_thumb.png,book,1989,34,Ceramic production in Central Asia,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43400'>http://hdl.handle.net/2451/43400</a>,Керамическое производство Средней Азии|Keramicheskoe proizvodstvo Sredneĭ Azii,"Lunina, S. B. (Svetlana Borisovna)|Лунина, С.Б.|Usmanova, Z.I.|Dresvi͡anskai͡a, G.",Ташкент|Tashkent|Ташкентский ордена Трудового Красного Знамени гос. университет им. В.И. Ленина|Tashkentskiĭ ordena Trudovogo Krasnogo Znameni gos. universitet im. V.I. Lenina,,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/43401/1/isawdca_000935.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43401/2/isawdca_000935_thumb.png,book,1980,178,Ethnology--Uzbekistan--Surkhondarë oblasti. Surkhondarë oblasti (Uzbekistan)--Antiquities. Surkhondarë oblasti (Uzbekistan)--Social life and customs.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43401'>http://hdl.handle.net/2451/43401</a>|<a href='http://www.worldcat.org/oclc/24697767'>OCLC: 24697767</a>,Краеведение Сурхандарьи (сборник статей)|Kraevedenie Surkhandarʹi : sbornik stateĭ|Kraevedenie Surkhandarʹi : sbornik stateĭ,"Rtveladze, Ė. V. (Ėdvard Vasilʹevich)|Ртвеладзе, Э.|Bogodarova, I.","Ташкент|Tashkent|""Узбекистан""|""Uzbekistan""",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/43402/1/isawdca_000936.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/43402/2/isawdca_000936_thumb.png,book,1989,182,Excavations (Archaeology)--Kyrgyzstan--Krasnai︠a︡ Rechka. Excavations (Archaeology)--Kyrgyzstan--Burana. Krasnai︠a︡ Rechka (Kirghiz S.S.R.)--Antiquities. Burana (Kirghiz S.S.R.)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/43402'>http://hdl.handle.net/2451/43402</a>|<a href='http://www.worldcat.org/oclc/28634828'>OCLC: 28634828</a>,Красная речка и Бурана (материалы и исследования КАЭ)|Krasnai︠a︡ rechka i Burana : materialy i issledovanii︠a︡ Kirgizskoĭ arkheologicheskoĭ ėkspedit︠s︡ii|Krasnai︠a︡ rechka i Burana : materialy i issledovanii︠a︡ Kirgizskoĭ arkheologicheskoĭ ėkspedit︠s︡ii,"Livshit︠s︡, V. A.|Лившиц, В.А.|Ploskikh, V. M. (Vladimir Mikhaĭlovich)|Gori︠a︡cheva, V. D. (Valentina Dmitrievna)","Фрунзе|Frunze|Изд-во ""Илим""|Izd-vo ""Ilim""",,Kyrgyzstan
